name	CD_1	CD_2	CD_3	CD_4	CD_5	CD_6	CD_7	CD_8	CD_9	CD_10	CD_11	CD_12	CD_13	CD_14	CT_11	CT_12	CT_13	CT_14	CT_15	CT_16	CT_17	CT_18	CT_19	CT_20	CT_21	CT_22	CT_23	CT_24	CT_25	CT_26	CT_27	CT_28	CT_1	CT_2	CT_3	CT_4	CT_5	CT_6	CT_7	CT_8	CT_9	CD_28	CD_15	CD_16	CD_17	CD_18	CD_19	CD_20	CD_21	CD_22	CD_29	CD_30	CD_31	CD_32	CT_10	CD_23	CD_24	CD_25	CD_26	CD_27
875e5b7c52448a433fb425dc29d58b32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	156	0	0	0	23	0	0	204	0	0	0	0	0	0	0	0	0	0	92	0	0	0	1800	82	61	0	0	0	0	0	0
1c0c03d5d81c2ff7169a2a529bced877	0	0	0	9	0	400	8	0	11	0	0	14	19	0	0	8	0	34	0	11	12	13	0	0	0	581	0	42	30	0	20	0	0	34	0	16	38	463	78	75	1996	0	0	0	0	0	9	0	33	0	0	13	129	0	31	0	27	10	12	0
303e42d8ecf7e0edc180d9c2f84fa1fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2104	0	13	0	0	18	0	43	7	23	5	0	0	0	0	0	0	0	0
6914fb28474b0dd71c1b698037eb6b79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	17	0	45	7	11	52	22	16	17	2746	11	23	22	12	14	0	0	0	0	0	0
7b1d712ec8e6fe8fc66593958ad14443	193	0	0	8	0	0	6	0	102	16	89	0	52	11	0	0	55	349	0	44	0	26	31	431	93	35	0	93	0	0	0	22	0	0	0	922	113	0	0	24	0	0	8	16	15	0	13	8	10	319	0	9	4	0	20	0	0	48	35	0
0df27b5a67769519074147abeee60a8b	0	0	15	11	3	7	24	11	11	37	0	14	11	8	0	0	0	19	27	140	0	527	0	7	0	0	0	34	24	0	0	0	24	94	11	0	2723	34	13	2	29	10	0	0	0	0	0	5	0	0	0	0	0	0	16	11	26	21	12	4
1f9b880219890495c1c48a2c028652b6	0	14	68	7	0	12	8	0	6	5	8	21	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	38	18	5	31	29	31	44	18	0	0	13	0	0	52	46	0	0	0	0	0	0	14	2314	23	27	8	0
ff4873f1e2778f740f9d9bdb13c8b493	0	0	11	0	0	0	0	0	0	0	0	0	0	0	59	0	880	0	0	0	104	0	0	0	0	170	71	0	0	0	0	500	133	0	0	10	0	0	0	0	0	20	0	25	137	0	240	39	0	11	19	15	36	49	0	0	659	0	0	0
5fc91c8bc1ce5e0d1d669e1332ab69d2	0	0	0	0	6	327	0	11	0	0	0	11	0	0	0	0	12	0	0	0	9	0	0	0	0	23	15	0	0	0	0	0	6	0	0	0	0	0	0	0	0	63	0	71	1830	20	123	132	47	39	96	46	145	124	17	0	0	0	25	4
217b9d9d54797d16ccd238d77b9d0d3f	0	0	0	0	0	1474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	2163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0
1fbb8eac35537d0d372de0c9d46090ae	0	7	18	56	0	0	0	0	0	0	7	229	0	6	133	0	0	12	0	0	224	0	0	9	0	14	10	0	0	0	0	73	0	0	0	0	0	0	0	7	0	56	14	593	569	23	27	80	142	22	25	88	62	44	12	0	6	0	40	0
7b93b89cc16a2fe3491b520436972345	0	6	1894	0	0	0	0	0	76	18	0	0	0	0	8	4	0	5	16	3	0	1465	0	0	0	0	3	0	10	0	0	0	0	4	8	0	16	0	180	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	5	9	6	8
83886a4c72ca332073707d218850a7b5	3	2	5	0	0	17	3	0	0	4	6	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	2	0	7	0	1	193	4	6	1	23	4	15	456	52	9	11	33	3	1919	11	13	9	0	0	1	1	30	0
b50cb170f3027cb046c27180695cb13e	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	54	78	0	65	0	208	0	0	0	49	100	95	1158	37	0	0	0	115	25	280	28	53	33	20	107	25	35	0	22	0	8	21	17	59	83	22	28	26	95	25	7	31	0	21	288
e70f9b30399bc0d2056cc3b20cb13ace	2	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1093	14	0	18	0	15	0	9	22	0	8	0	0	0	0	1	0	0
b39426e6f3b835cd3036a58ce0ba55ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	62	0	0	0	0	0	2265	0	0	0	0	1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0
a3de75558d739dc608389d4524760780	0	0	0	0	0	1494	10	0	0	0	14	0	0	0	0	0	0	0	431	0	0	0	0	0	0	177	0	111	0	0	0	0	0	0	0	0	0	1052	52	0	174	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0
7a2a97ecb7b192c1f4aa166cdfd964c9	0	0	129	0	0	0	2	0	0	0	0	0	0	0	9	19	37	0	25	0	15	13	0	31	0	62	116	1882	21	0	0	0	0	0	65	0	223	62	51	26	106	58	5	10	9	5	106	23	264	10	0	25	30	14	0	0	0	0	0	0
54a6bf631de5ef64d663200de5cb4799	0	0	0	0	0	0	12	0	0	0	12	0	2676	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	14	11	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	10
d6621fe27ae9f42ac3fd09d02d4f690d	0	0	21	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	73	17	56	61	29	17	59	1302	32	143	229	58	47	23	0	0	0	0	0
284f3ca20905e89b731c482ef59e77b7	170	4	10	0	4	0	2143	0	3	215	10	9	5	8	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	18	8	13	21	16	22	10	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	37	9	16	6	11	0
bca5e80f6b81e404dd931c29acf7c6c4	204	110	128	92	57	82	118	111	163	111	137	97	102	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	110	68	118	156	90	95	78	71	0	0	0	0	0	0	0	0	0	0	0	0	0	111	84	93	125	64	77
e8017b685e6e978e18aa8f2526e37a87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2472	0	0	0	0	258	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d295ddc894be786642b494a10a802da	0	0	0	0	0	0	0	0	0	0	0	0	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	242	0	0	54	0	0	1033	0	0	0	0	0	0	0	0
b27ddb7b506950ebdde7816a4f6c8855	0	6	91	0	0	30	0	0	12	8	0	0	8	0	21	107	27	118	53	58	40	53	40	60	102	208	85	89	179	51	24	64	0	0	79	0	27	294	25	0	333	148	0	7	12	9	73	16	88	12	10	31	15	15	155	0	108	0	0	0
79f4e9c738a64aac0ed70ff9c928d678	0	10	337	0	0	120	0	0	37	0	13	0	7	15	0	0	103	270	30	0	0	0	0	0	0	40	0	38	185	0	0	0	0	31	221	35	205	32	91	46	186	18	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	932	0
e195f853c0d2997d7a5104d20e55a1a9	0	81	10	634	70	67	1	314	16	0	0	27	207	5	139	7	0	8	22	9	113	22	9	0	5	0	14	143	16	0	383	11	0	19	0	14	22	8	0	0	0	2	0	117	0	18	0	3	26	3	4	0	1	6	0	29	12	16	98	6
4a87e5c0b2b3c6e1e7506195d7c03e48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	99	0	0	0	0	0	0	196	0	327	0	35	0	0	0	117	0	0	119	0	190	165	40	235	0	282	0	0	0	0	0	181	0	0	0	0	141	0	44	0	176	0	242	49
70c1043c3dc70ce0e2e505bb3613e9c6	0	1	0	0	3	106	0	220	0	0	0	5	0	0	14	0	98	46	0	5	10	13	24	9	0	8	31	23	19	21	0	69	24	0	129	0	8	58	0	280	31	27	0	14	56	34	155	218	38	10	36	21	141	47	130	133	10	0	9	40
e9f79e312f6b81da9c784cb5d68a4b9a	3	0	456	0	0	0	0	0	0	0	0	0	0	0	19	0	10	73	28	0	19	0	0	29	0	37	30	57	1939	0	30	15	15	0	178	0	0	25	0	0	37	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	3	0	0
96649b33bf72d55839f9b4026f3af7c9	0	4	0	0	8	10	0	16	0	0	0	7	0	0	76	0	0	199	0	5	0	57	0	0	0	0	2128	0	12	120	17	0	0	0	10	0	0	0	0	89	323	0	0	0	0	0	20	0	0	0	0	0	0	0	6	0	0	0	3	3
8de4f8cfbfcbaf6b95ed4b58e27af3ca	0	0	0	11	4	0	6	0	0	0	5	0	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	13	0	0	3049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0eda8ed8706630d28b54c44f15f5e16d	0	531	33	0	0	0	0	0	0	10	0	207	25	0	242	0	46	0	20	0	712	0	0	25	0	0	0	25	0	0	21	228	32	0	0	94	105	0	0	20	22	8	0	6	9	23	6	0	152	0	0	12	0	0	0	0	0	0	16	0
fba4bab4c70c24edc842df64d9df3266	165	24	0	0	0	0	28	94	11	0	0	0	0	0	0	0	0	0	0	451	0	0	0	0	0	0	0	0	0	0	0	20	14	0	57	395	0	0	0	0	32	16	463	18	0	26	19	0	17	22	20	19	28	0	0	3	0	0	0	0
134b08086c515acec0e319025595bf04	0	0	0	0	0	40	0	38	0	0	0	26	16	0	147	0	0	0	0	0	168	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	46	66	127	634	22	27	172	127	23	188	61	64	37	21	0	0	0	29	0
ed5bc7b6b8181686ad5bd7c0db099bd3	2052	0	7	6	0	0	18	0	0	287	7	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	15	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	6	0	0
2e22570073a849c3d76e485990d9ca72	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1329	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35cf256ae5ea927d71abe2bc347f982a	38	25	32	149	590	0	23	0	27	7	1239	8	13	5	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	4	6	16	27	7	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	16	19	15	70	3	0
4db3fe898f49f71111a68521ae1f8ac5	0	0	0	0	0	0	0	0	8	11	0	0	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	22	2808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0
c009dedfaab656d2941254e874308727	0	507	33	0	2	27	0	0	18	0	0	69	5	2	171	21	32	17	47	114	420	0	7	47	0	52	25	19	12	0	3	0	21	25	12	7	14	56	9	19	21	10	0	155	29	0	4	16	8	2	5	10	9	3	106	2	19	0	91	11
d3b23940bc5a6846e309834526660492	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	0	7	15	0	11	17	0	804	32	9	27	12	0	0	0	0	0	0
544d816ea05a6559f0166de93b31636c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	185	108	93	83	46	95	201	95	166	108	99	46	0	0	0	0	0	0
0dbc3b253d82ba703c41675b699b4d06	0	0	0	2	0	0	0	0	0	0	0	0	3	0	16	22	15	30	60	41	16	28	15	39	16	1706	40	54	55	5	15	29	10	0	6	0	0	821	29	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb1bc0ffd9d48b8d3c9ed017567788fc	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	43	0	0	0	74	0	419	0	0	0	53	0	0	1593	0	0	28	0	0	0	0	0	0	0	22	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	21
f6618d7d0a0d1d407ebe0f577a0c5f26	73	0	0	5	0	0	32	13	0	0	2246	3	10	13	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	67	0	0	3	12	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	7	0
f1bb1c8399968cad6f8e179e9fccfabb	0	0	389	0	0	39	0	0	0	0	0	0	0	0	0	385	0	0	0	408	0	0	0	311	0	0	0	0	110	0	0	19	158	0	399	0	0	51	27	19	107	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0
c6e42d4b44b498c9f243e7cbed929a73	0	9	0	0	0	52	0	0	0	0	0	0	149	0	0	0	91	151	351	347	0	0	22	21	91	167	0	28	538	0	13	15	34	11	149	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	11	74
f064b4f54013879a5ed98f57636827b3	0	0	43	4	0	125	0	23	22	0	0	0	34	0	0	0	0	0	0	0	0	62	0	0	0	18	0	0	0	0	0	0	45	0	50	39	34	0	40	14	0	185	11	13	26	13	18	105	515	13	15	36	31	14	24	0	118	0	0	36
0b127fa82dc9d58c1497f801c33f88e5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1822	0
2f002a61a2d20f76351356a059189935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	301	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65f9393dfb5ef084a651b8faee1a0be2	0	0	0	0	0	0	0	0	5	835	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	824	0	0
bb541d5abeb51c8b912dc9e3253a35d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	358	134	91	256	465	38	39	72	217	18	236	144	66	94	39	23	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
652117deb957b763e9159ccf7485c819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	245	57	67	76	43	77	126	80	138	79	69	21	0	0	0	0	0	0
c480ea48814f24579c3bdea6178c4a69	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	1153	0	3	0	0	0	0	0	0	0	5	0	163	40	0	206	0	0	0	228	22	0	0	0	0	0	0	84	0	0	0	0	136	0	0	0	0	0	0	0
215b75cf7b7c78df305c01c0d2ff826e	0	0	0	6	0	44	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	26	22	0	0	0	36	0	0	25	0	0	15	0	0	9	27	43	4	44	284	25	0	0	0	21	6	0	1174
3a4e80dcaad1fe0bb92b9764f9db2ee0	0	0	0	0	0	0	0	30	2	0	0	0	0	0	98	0	61	12	10	4	532	0	0	0	0	37	584	0	4	0	5	0	56	22	0	0	0	27	21	8	3	2	8	6	249	0	3	104	87	7	5	8	4	2	139	1	0	1	0	0
8f0728412355039a3a2189e3b94f462a	0	0	0	0	0	219	0	0	0	0	0	0	415	0	0	0	0	0	0	0	79	0	0	0	98	0	0	0	0	0	0	631	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	10	284	0	0	17	21	0	0	0	89	0	0	0
69dfcca5025f02d7896aa184db76c290	0	251	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	832	0	0	0	0	0	89	0	23	5	0	8	0	0	4	9	0	3	0	8	262	0	0	0	156	0	0	0
684fa54bbdd6ea11b7af40371b4ab125	0	0	78	0	0	139	0	0	0	0	17	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	255	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1241	0	18	0	0	39
86a8c2bbc67f9f6b758b99386d2fd85f	0	0	0	0	0	753	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	11	0	95	0	0	6	0	0	506	0	0	0	0	0	0	0	0
5354662eb4a4c7ed472b8f67210d9024	0	4	0	0	0	8	0	2020	0	0	0	13	0	0	0	0	26	456	0	0	18	0	0	0	0	82	34	0	0	7	0	23	0	0	8	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	13	0	0	0
8b254423fa5c680a48509664a03d948b	0	0	1362	0	5	8	0	13	0	0	0	13	0	0	0	205	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	18	0	0	0	0	230	23	9	44	0	0	0	0	0	0	0	0	92	0	0	0	0	18	5	0	0	0	9
caacb201d8296f9fa5e7eb3b35a906ab	0	0	22	0	0	29	0	0	2	0	7	0	47	0	0	106	66	41	23	62	0	91	0	101	0	160	81	22	29	32	8	0	31	52	30	16	62	150	101	10	29	8	0	7	0	0	3	8	16	0	0	8	19	7	0	102	40	12	0	448
8ff522ab7db82fc4915d1932c5ebb4e1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	2092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0
5c09d56b1b12daa1da35cd23d143c1e2	0	0	59	0	0	0	0	0	95	239	0	0	7	0	0	0	18	481	24	15	4	0	5	29	0	0	0	30	192	0	0	0	4	35	6	114	101	0	0	0	8	30	0	5	0	2	9	2	23	22	5	4	0	195	0	0	0	45	0	0
9eb7fbba972d89e61b350b05fe8a363c	0	0	11	0	0	0	0	0	201	4	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1572	0	0	0
8b94859dcaf174cbeaaf2ea1ba6674cf	0	0	105	28	0	125	0	0	23	10	0	25	28	15	0	0	0	201	21	0	0	0	0	28	0	75	0	47	102	84	23	0	84	63	321	35	60	110	83	127	45	0	0	0	0	0	0	11	0	0	0	0	0	0	0	21	20	13	37	0
b84ae58281842c61c2915e6a2bc7591f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	453	0	0	0	0	0	0	0	0	1705	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f81bbeeed6fa9ba0ae5200b677d5d6b2	0	0	0	0	0	0	0	0	0	0	0	1862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
f7da75276eb2a12e48a327921cb53be5	0	0	23	0	0	249	0	0	0	0	0	0	0	0	36	0	32	0	0	0	81	42	0	0	0	20	66	0	0	0	0	109	9	0	3	0	0	26	0	0	0	46	0	13	147	18	55	172	175	16	0	17	58	40	0	0	27	0	8	10
a0c56d47e993ebb2761bb154961d3888	0	0	54	0	0	0	0	0	0	0	0	10	58	0	0	262	56	73	0	251	28	12	0	41	0	354	0	62	222	0	32	0	63	0	51	0	0	151	134	25	38	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0
8f288ef3caf42b925ab333949806376a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	239	0	0	0	0	0	0	0	0	0	0	0	142	738	0	0	237	0	0	0
01b2acf6d83f1c561668547a2407c6a3	0	596	99	0	5	0	0	0	0	0	0	0	0	0	0	10	40	0	37	0	0	0	0	68	0	0	122	0	0	0	0	0	45	0	32	0	0	111	63	58	98	15	2	9	0	0	0	39	45	2	8	18	99	13	0	0	0	0	0	70
9bc0940a8c8e1a9c986e25ca326383cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	2	7	0	5	26	6	1242	7	7	10	14	9	0	0	0	0	0	9
37df14515a0627f355f72e3d3c18e40a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	2043	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ad0ea30a94e947b1c3a17e651e55efb0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	9	0	69	0	16	6	0	4	0	0	350	0	9	7	0	0	0	180	0	5	0	0	237	574	4	408	4	0	0	0	0	72	0	16	0	0	0	0	0	0	0	0	1	0	0
00bee4efea43e11ab518efbe108ab202	0	57	4	0	0	6	0	42	0	0	0	46	0	0	138	9	60	10	0	11	137	5	0	22	0	21	0	50	11	106	0	94	22	37	3	13	0	41	27	0	8	24	0	88	160	10	10	0	162	6	25	23	27	7	118	0	0	7	30	0
0c149e4a1d6197b4c5ff7595366e5ec3	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	24	191	0	44	74	0	0	0	35	477	68	0	0	0	0	0	0
7c6791e1308516477dbf0f1818d78bcc	2	11	14	0	0	0	0	0	0	10	0	8	17	9	0	0	0	88	15	15	0	0	0	8	0	0	0	0	0	0	0	0	43	9	12	0	8	53	95	0	99	12	2	6	12	5	10	267	22	6	7	13	20	5	11	0	420	3	0	93
1c884c4b212e796ab0e19aad86773661	34	0	32	7	0	0	1297	18	33	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
844a0a4fa426e174f2ed431537436e63	0	0	0	0	14	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	7	0	0	0	48	0	0	0	0	0	12	0	0	0	88	17	49	38	11	0	180	198	20	19	89	74	34	0	0	0	0	0	218
705119196fac2e417aa4aa36cf29c820	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	10	97	121	388	0	15	18	8	236	0	196	71	32	142	0	15	13	58	0	74	0	22	0	58	17	14	35	0	0	0	0	3	11	11	0	0	0	8	0	0	0	60	0	0	0
7b5d315bff69ef492c8dccb193d981a2	0	0	74	0	0	0	0	0	0	0	0	0	0	0	119	0	469	31	0	0	128	17	0	15	0	0	212	0	0	38	0	102	126	0	0	53	0	193	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	140	0	0	0
906727df1216c58000d4a85e71d03295	1000	11	0	0	0	0	328	0	0	0	24	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	38	0	0	43	0	0	0	0	0	0	0	0	15	24	0	0	0	0	0	0	0	0	0	0
3b216c6749c39a6e7b6cf1d8401a45dd	0	0	0	0	0	0	0	0	4	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	5	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1767	0	0	0
c3f7d62f4fe9a5ab9dbf84b5c1f51969	665	0	27	227	9	20	33	0	9	14	195	2	1	0	0	18	0	0	0	29	38	6	0	0	0	0	0	0	0	0	0	0	28	2	0	23	137	25	0	2	0	10	9	0	0	0	3	2	0	3	0	7	11	4	9	0	14	0	11	13
9b4be561c369f6a6df533a6fac7fc04f	40	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	546	6	0	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0
1ef903812532e5326ad27655702054ad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	20	0	1096	0	0	0	0	0	0	0	0	0
7542deb997b73fc24ef5c95b31912d07	771	0	0	0	0	0	179	0	0	0	30	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	10	0
d855e775a00ec484ec594f500a71bd36	0	0	8	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	1695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2c89606a191c07e756d088a39c054dc	202	43	82	103	13	0	85	122	106	5	33	10	88	0	5	0	0	5	0	0	3	0	0	0	0	0	0	0	12	0	7	0	19	0	3	7	164	0	0	0	3	3	5	8	7	18	0	0	6	20	21	2	7	1	29	20	17	26	20	0
131e850d73ec7a0b8b259b26b1ec40d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913	0	0	0	108	54	0	138	0	0	0	0	0	0	333	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95f9f77b2b6cee14aca9ddf76f9dbb04	0	0	0	0	0	0	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719	0	0	0	0	0	0	0	0	0	0	0	16	0	9	361	5	8	26	10	0	14	0	10	0	0	0	0	0	0	0
99bbdc5f2bdd61a7f4f7a305b5a63e0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	42	0	11	0	0	18	408	0	0	32	0	0	0	0	0	0	0	0	0
ac6868f9a1658f68116ac443408b0e8c	0	0	0	0	0	0	11	0	1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
